HS92,HS96,HS02,HS07,HS12,HS17,BEC4,SITC1,SITC2,SITC3,SITC4,,,,,
851781,851750,851750,851762,851762,854231,41,72491,7641,76417,76412,,,,,
851781,851750,851750,851762,851762,854231,41,72491,7641,76419,76412,,,,,
851781,851750,851750,851762,851762,854231,41,7241,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854231,41,7242,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854231,41,7241,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854231,41,7242,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854231,41,7242,76481,76481,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7142,7525,7529,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7143,7525,7529,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7142,7528,7529,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7143,7528,7529,76412,,,,,
851781,851750,851750,851762,851762,854232,41,72491,7641,76411,76412,,,,,
851781,851750,851750,851762,851762,854232,41,72491,7641,76413,76412,,,,,
851781,851750,851750,851762,851762,854232,41,72491,7641,76415,76412,,,,,
851781,851750,851750,851762,851762,854232,41,72491,7641,76417,76412,,,,,
851781,851750,851750,851762,851762,854232,41,72491,7641,76419,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7241,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7242,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7241,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7242,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854232,41,7242,76481,76481,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7142,7525,7529,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7143,7525,7529,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7142,7528,7529,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7143,7528,7529,76412,,,,,
851781,851750,851750,851762,851762,854233,41,72491,7641,76411,76412,,,,,
851781,851750,851750,851762,851762,854233,41,72491,7641,76413,76412,,,,,
851781,851750,851750,851762,851762,854233,41,72491,7641,76415,76412,,,,,
851781,851750,851750,851762,851762,854233,41,72491,7641,76417,76412,,,,,
851781,851750,851750,851762,851762,854233,41,72491,7641,76419,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7241,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7242,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7241,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7242,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854233,41,7242,76481,76481,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7142,7525,7529,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7143,7525,7529,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7142,7528,7529,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7143,7528,7529,76412,,,,,
851781,851750,851750,851762,851762,854239,41,72491,7641,76411,76412,,,,,
851781,851750,851750,851762,851762,854239,41,72491,7641,76413,76412,,,,,
851781,851750,851750,851762,851762,854239,41,72491,7641,76415,76412,,,,,
851781,851750,851750,851762,851762,854239,41,72491,7641,76417,76412,,,,,
851781,851750,851750,851762,851762,854239,41,72491,7641,76419,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7241,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7242,7643,76431,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7241,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7242,7643,76432,76412,,,,,
851781,851750,851750,851762,851762,854239,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,851761,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851761,851761,851761,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851761,851761,851761,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851761,851761,851761,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851761,851761,851761,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,851761,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854231,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851761,851761,854231,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851761,851761,854231,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851761,851761,854231,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851761,851761,854231,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854231,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854232,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851761,851761,854232,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851761,851761,854232,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851761,851761,854232,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851761,851761,854232,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854232,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854233,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851761,851761,854233,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851761,851761,854233,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851761,851761,854233,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851761,851761,854233,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854233,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851761,851761,854239,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851761,851761,854239,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851761,851761,854239,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851761,851761,854239,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851761,851761,854239,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851761,851761,854239,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,851762,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851762,851762,851762,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851762,851762,851762,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851762,851762,851762,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851762,851762,851762,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,851762,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854231,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851762,851762,854231,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851762,851762,854231,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851762,851762,854231,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851762,851762,854231,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854231,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854232,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851762,851762,854232,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851762,851762,854232,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851762,851762,854232,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851762,851762,854232,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854232,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854233,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851762,851762,854233,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851762,851762,854233,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851762,851762,854233,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851762,851762,854233,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854233,41,7242,76481,76481,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7142,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7143,7525,7529,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7142,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7143,7528,7529,76412,,,,,
851782,851750,851750,851762,851762,854239,41,72491,7641,76411,76412,,,,,
851782,851750,851750,851762,851762,854239,41,72491,7641,76413,76412,,,,,
851782,851750,851750,851762,851762,854239,41,72491,7641,76415,76412,,,,,
851782,851750,851750,851762,851762,854239,41,72491,7641,76417,76412,,,,,
851782,851750,851750,851762,851762,854239,41,72491,7641,76419,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7241,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7242,7643,76431,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7241,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7242,7643,76432,76412,,,,,
851782,851750,851750,851762,851762,854239,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,851762,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851762,851762,851762,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851762,851762,851762,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851762,851762,851762,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851762,851762,851762,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,851762,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854231,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851762,851762,854231,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851762,851762,854231,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851762,851762,854231,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851762,851762,854231,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854231,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854232,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851762,851762,854232,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851762,851762,854232,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851762,851762,854232,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851762,851762,854232,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854232,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854233,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851762,851762,854233,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851762,851762,854233,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851762,851762,854233,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851762,851762,854233,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854233,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851762,851762,854239,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851762,851762,854239,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851762,851762,854239,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851762,851762,854239,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851762,851762,854239,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851762,851762,854239,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,851769,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851769,851769,851769,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851769,851769,851769,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851769,851769,851769,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851769,851769,851769,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,851769,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854231,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851769,851769,854231,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851769,851769,854231,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851769,851769,854231,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851769,851769,854231,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854231,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854232,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851769,851769,854232,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851769,851769,854232,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851769,851769,854232,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851769,851769,854232,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854232,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854233,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851769,851769,854233,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851769,851769,854233,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851769,851769,854233,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851769,851769,854233,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854233,41,7242,76481,76481,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7142,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7143,7525,7529,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7142,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7143,7528,7529,76412,,,,,
851781,851780,851780,851769,851769,854239,41,72491,7641,76411,76412,,,,,
851781,851780,851780,851769,851769,854239,41,72491,7641,76413,76412,,,,,
851781,851780,851780,851769,851769,854239,41,72491,7641,76415,76412,,,,,
851781,851780,851780,851769,851769,854239,41,72491,7641,76417,76412,,,,,
851781,851780,851780,851769,851769,854239,41,72491,7641,76419,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7241,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7242,7643,76431,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7241,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7242,7643,76432,76412,,,,,
851781,851780,851780,851769,851769,854239,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,851762,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851762,851762,851762,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851762,851762,851762,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851762,851762,851762,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851762,851762,851762,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,851762,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854231,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851762,851762,854231,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851762,851762,854231,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851762,851762,854231,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851762,851762,854231,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854231,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854232,41,72491,7641,76411,76412,,,,,
851782,851780,851780,851762,851762,854232,41,72491,7641,76413,76412,,,,,
851782,851780,851780,851762,851762,854232,41,72491,7641,76415,76412,,,,,
851782,851780,851780,851762,851762,854232,41,72491,7641,76417,76412,,,,,
851782,851780,851780,851762,851762,854232,41,72491,7641,76419,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7241,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7242,7643,76431,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7241,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7242,7643,76432,76412,,,,,
851782,851780,851780,851762,851762,854232,41,7242,76481,76481,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7142,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7143,7525,7529,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7142,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854233,41,7143,7528,7529,76412,,,,,
851782,851780,851780,851762,851762,854233,41,72491,7641,76411,76412,,,,,
